用户ID,用户名,评论内容,时间戳,时间间隔（秒）
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个小底层,2023-06-24 23:57:23,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面徒孙辈吗,2023-06-24 23:57:23,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是了,2023-06-24 23:57:23,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面小后起有什么时长可言,2023-06-24 23:57:23,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面加速,2023-06-24 23:57:23,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个倒插门的,2023-06-24 23:57:22,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面拿出你的速度好吗,2023-06-24 23:57:22,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个分不清了吗,2023-06-24 23:57:22,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是畏惧我,2023-06-24 23:57:22,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是,2023-06-24 23:57:22,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面拿出毕生所学吧,2023-06-24 23:57:22,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面能不能跟我扣长句呢,2023-06-24 23:57:21,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面交出网络生涯吧,2023-06-24 23:57:21,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我生生世世打压你,2023-06-24 23:57:21,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面准备好网络情吧,2023-06-24 23:57:21,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你看看你,2023-06-24 23:57:20,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面手下败将,2023-06-24 23:57:20,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你的难兄难弟呢,2023-06-24 23:57:20,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面坚持住了,2023-06-24 23:57:20,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出来面对我好不好,2023-06-24 23:57:20,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面躲躲藏藏,2023-06-24 23:57:20,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面耀武扬威,2023-06-24 23:57:20,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面何必苦苦支撑,2023-06-24 23:57:19,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么,2023-06-24 23:57:19,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面为什呢妄想打败我,2023-06-24 23:57:19,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面没实力,2023-06-24 23:57:19,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面支支吾吾,2023-06-24 23:57:19,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我属实看不起你,2023-06-24 23:57:18,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个绊脚石闭麦吧,2023-06-24 23:57:18,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面跟上我,2023-06-24 23:57:18,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么老是用老掉牙的词汇,2023-06-24 23:57:18,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面反反复复,2023-06-24 23:57:17,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面嘻嘻哈哈,2023-06-24 23:57:17,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面回复我,2023-06-24 23:57:17,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面别玩掉线,2023-06-24 23:57:17,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面唯唯诺诺,2023-06-24 23:57:16,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出来反驳你祖师爷,2023-06-24 23:57:16,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面招笑,2023-06-24 23:57:15,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面看见我还不认输吗,2023-06-24 23:57:15,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你铄耶耶来了,2023-06-24 23:57:15,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面沉默是金,2023-06-24 23:57:15,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面要不你拜我吧,2023-06-24 23:57:15,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面跑路了,2023-06-24 23:57:15,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面傻孩子,2023-06-24 23:57:14,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个怎么了。,2023-06-24 23:57:14,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我随便了,2023-06-24 23:57:14,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面挨打王吗,2023-06-24 23:57:14,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面三言两语,2023-06-24 23:57:13,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面服务员端茶倒水,2023-06-24 23:57:13,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个底层选手有什么时长可言,2023-06-24 23:57:13,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出头鸟瞄准我打好不好,2023-06-24 23:57:13,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我是不是单压你16级,2023-06-24 23:57:13,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面老弟尽快认输得了,2023-06-24 23:57:12,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面没啥实力,2023-06-24 23:57:12,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你有什么时长可言,2023-06-24 23:57:11,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你有什么知名度啊,2023-06-24 23:57:11,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面孩子王,2023-06-24 23:57:11,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面买好专卡吧,2023-06-24 23:57:10,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面为什么扬言,2023-06-24 23:57:10,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个可怜的东西,2023-06-24 23:57:10,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面非主流气质,2023-06-24 23:57:10,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面给我点压力好不好,2023-06-24 23:57:09,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面三字经选手,2023-06-24 23:57:09,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面大步向前即可,2023-06-24 23:57:09,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面加速,2023-06-24 23:57:08,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面来来回回不就那两个人吗,2023-06-24 23:57:08,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面走火入魔,2023-06-24 23:57:08,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面的软件刷起来,2023-06-24 23:57:08,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面小后起有什么时长可言,2023-06-24 23:57:07,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面徒孙辈吗,2023-06-24 23:57:07,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是了,2023-06-24 23:57:07,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个小底层,2023-06-24 23:57:07,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是畏惧我,2023-06-24 23:57:06,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面行不行了,2023-06-24 23:57:06,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么了,2023-06-24 23:57:06,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是,2023-06-24 23:57:06,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面拿出毕生所学吧,2023-06-24 23:57:05,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个倒插门的,2023-06-24 23:57:05,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面能不能跟我扣长句呢,2023-06-24 23:57:05,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面拿出你的速度好吗,2023-06-24 23:57:05,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个分不清了吗,2023-06-24 23:57:05,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面准备好网络情吧,2023-06-24 23:57:04,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我生生世世打压你,2023-06-24 23:57:04,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面交出网络生涯吧,2023-06-24 23:57:04,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你看看你,2023-06-24 23:57:04,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面耀武扬威,2023-06-24 23:57:03,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面坚持住了,2023-06-24 23:57:03,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面躲躲藏藏,2023-06-24 23:57:03,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你的难兄难弟呢,2023-06-24 23:57:03,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面手下败将,2023-06-24 23:57:02,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面支支吾吾,2023-06-24 23:57:02,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出来面对我好不好,2023-06-24 23:57:02,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面没实力,2023-06-24 23:57:01,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面为什呢妄想打败我,2023-06-24 23:57:01,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么,2023-06-24 23:57:01,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面何必苦苦支撑,2023-06-24 23:57:00,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我属实看不起你,2023-06-24 23:57:00,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么老是用老掉牙的词汇,2023-06-24 23:57:00,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面跟上我,2023-06-24 23:56:59,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面嘻嘻哈哈,2023-06-24 23:56:59,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面回复我,2023-06-24 23:56:59,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个绊脚石闭麦吧,2023-06-24 23:56:59,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面唯唯诺诺,2023-06-24 23:56:58,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面别玩掉线,2023-06-24 23:56:58,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出来反驳你祖师爷,2023-06-24 23:56:58,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面反反复复,2023-06-24 23:56:58,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面跑路了,2023-06-24 23:56:57,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面沉默是金,2023-06-24 23:56:57,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面要不你拜我吧,2023-06-24 23:56:57,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面招笑,2023-06-24 23:56:57,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个怎么了。,2023-06-24 23:56:56,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你铄耶耶来了,2023-06-24 23:56:56,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面看见我还不认输吗,2023-06-24 23:56:56,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面挨打王吗,2023-06-24 23:56:56,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面傻孩子,2023-06-24 23:56:56,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我随便了,2023-06-24 23:56:55,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个底层选手有什么时长可言,2023-06-24 23:56:55,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面服务员端茶倒水,2023-06-24 23:56:55,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面三言两语,2023-06-24 23:56:55,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面老弟尽快认输得了,2023-06-24 23:56:54,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出头鸟瞄准我打好不好,2023-06-24 23:56:54,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我是不是单压你16级,2023-06-24 23:56:54,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面没啥实力,2023-06-24 23:56:54,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你有什么知名度啊,2023-06-24 23:56:53,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面孩子王,2023-06-24 23:56:53,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你有什么时长可言,2023-06-24 23:56:53,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面买好专卡吧,2023-06-24 23:56:52,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个可怜的东西,2023-06-24 23:56:52,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面非主流气质,2023-06-24 23:56:52,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面为什么扬言,2023-06-24 23:56:52,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面三字经选手,2023-06-24 23:56:51,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面大步向前即可,2023-06-24 23:56:51,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面给我点压力好不好,2023-06-24 23:56:51,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面的软件刷起来,2023-06-24 23:56:51,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个小底层,2023-06-24 23:56:50,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面走火入魔,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面小后起有什么时长可言,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面加速,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是了,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面来来回回不就那两个人吗,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么了,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面徒孙辈吗,2023-06-24 23:56:50,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是畏惧我,2023-06-24 23:56:49,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面是不是,2023-06-24 23:56:49,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面行不行了,2023-06-24 23:56:49,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面拿出毕生所学吧,2023-06-24 23:56:48,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个分不清了吗,2023-06-24 23:56:48,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个倒插门的,2023-06-24 23:56:48,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面拿出你的速度好吗,2023-06-24 23:56:48,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面能不能跟我扣长句呢,2023-06-24 23:56:47,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面耀武扬威,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面躲躲藏藏,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面坚持住了,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面交出网络生涯吧,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面准备好网络情吧,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我生生世世打压你,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你看看你,2023-06-24 23:56:47,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面支支吾吾,2023-06-24 23:56:46,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出来面对我好不好,2023-06-24 23:56:46,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你的难兄难弟呢,2023-06-24 23:56:46,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么,2023-06-24 23:56:45,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面没实力,2023-06-24 23:56:45,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面何必苦苦支撑,2023-06-24 23:56:45,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面为什呢妄想打败我,2023-06-24 23:56:45,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面手下败将,2023-06-24 23:56:45,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面怎么老是用老掉牙的词汇,2023-06-24 23:56:44,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我属实看不起你,2023-06-24 23:56:44,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面这个绊脚石闭麦吧,2023-06-24 23:56:44,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面嘻嘻哈哈,2023-06-24 23:56:43,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面回复我,2023-06-24 23:56:43,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面跟上我,2023-06-24 23:56:43,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面反反复复,2023-06-24 23:56:42,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面唯唯诺诺,2023-06-24 23:56:42,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面别玩掉线,2023-06-24 23:56:42,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面沉默是金,2023-06-24 23:56:41,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面要不你拜我吧,2023-06-24 23:56:41,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面招笑,2023-06-24 23:56:41,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面跑路了,2023-06-24 23:56:41,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面出来反驳你祖师爷,2023-06-24 23:56:41,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面看见我还不认输吗,2023-06-24 23:56:40,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你铄耶耶来了,2023-06-24 23:56:40,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面你这个怎么了。,2023-06-24 23:56:40,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面傻孩子,2023-06-24 23:56:40,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面我随便了,2023-06-24 23:56:39,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面三言两语,2023-06-24 23:56:39,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对面挨打王吗,2023-06-24 23:56:39,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续，,2023-06-24 22:02:03,-6876.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度，,2023-06-24 22:02:01,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,行不行,2023-06-24 22:02:00,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 22:01:59,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点，,2023-06-24 22:01:58,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,怎么,2023-06-24 22:01:55,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 22:01:53,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点，,2023-06-24 22:01:28,-25.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,怎么,2023-06-24 22:01:22,-6.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是，,2023-06-24 22:01:21,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,买的,2023-06-24 22:01:07,-14.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续,2023-06-24 22:01:05,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度,2023-06-24 22:01:03,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点,2023-06-24 22:01:02,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 22:01:01,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对不对,2023-06-24 22:01:00,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,不行了，,2023-06-24 22:00:59,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,怎么了,2023-06-24 22:00:57,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是，,2023-06-24 22:00:55,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,发挥起来，,2023-06-24 22:00:54,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点，,2023-06-24 22:00:33,-21.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续去，,2023-06-24 22:00:31,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度,2023-06-24 22:00:29,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 22:00:28,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点,2023-06-24 22:00:27,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,行不行,2023-06-24 22:00:26,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对不对,2023-06-24 22:00:25,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 22:00:22,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,你是干啥多钱，,2023-06-24 22:00:21,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,啊,2023-06-24 22:00:18,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,什么底层选手，,2023-06-24 22:00:17,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是，，,2023-06-24 22:00:12,-5.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,怎么,2023-06-24 22:00:09,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,楷书不能,2023-06-24 22:00:05,-4.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是，,2023-06-24 22:00:02,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:59:59,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度，,2023-06-24 21:59:58,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点，,2023-06-24 21:59:55,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,老弟,2023-06-24 21:59:50,-5.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续吧,2023-06-24 21:59:48,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:59:46,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,怎么，,2023-06-24 21:59:45,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续，,2023-06-24 21:59:43,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是，,2023-06-24 21:59:41,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,行不行，,2023-06-24 21:59:39,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度,2023-06-24 21:59:38,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:59:37,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点,2023-06-24 21:59:35,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:59:34,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续,2023-06-24 21:59:33,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度,2023-06-24 21:59:31,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,老弟,2023-06-24 21:59:30,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是，,2023-06-24 21:59:28,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点，,2023-06-24 21:59:26,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续,2023-06-24 21:59:23,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,什么,2023-06-24 21:59:21,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:59:19,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续,2023-06-24 21:59:18,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点，,2023-06-24 21:59:18,0.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度，,2023-06-24 21:59:14,-4.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,你没人了，,2023-06-24 21:59:13,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,行不行了,2023-06-24 21:58:29,-44.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,对不对了,2023-06-24 21:58:26,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:58:25,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点,2023-06-24 21:58:24,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,速度,2023-06-24 21:58:23,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续,2023-06-24 21:58:22,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,老弟，,2023-06-24 21:58:20,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,开始,2023-06-24 21:58:19,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,继续,2023-06-24 21:58:17,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,我是你铄哥，,2023-06-24 21:58:15,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,开始，吧,2023-06-24 21:58:09,-6.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,你这边速度,2023-06-24 21:58:07,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,为什么畏惧我，,2023-06-24 21:58:04,-3.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,是不是,2023-06-24 21:57:58,-6.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,让我看看你,2023-06-24 21:57:57,-1.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,快点吧,2023-06-24 21:57:55,-2.0
88_3xmpqrn8xdw5x2k,你哥何宇铄,服务员，,2023-06-24 21:57:52,-3.0
